1.396623945897012553e-01,2.255186905501334674e-02,-6.301658720215339016e-02
3.896055889793915029e-03,-1.328218864754539263e-02,-4.522955531215671482e-02
1.416548223543760421e-01,1.925812742678379569e-02,-4.484698841306603706e-02
1.336129168450781446e-01,1.211248137930853383e-02,-3.663757685488209376e-02
8.939349482917115230e-02,7.952718909456504143e-03,6.980575396207848449e-02
9.516419767572253940e-02,1.464881380877972733e-02,6.558477795755424111e-02
8.457445169036198473e-02,1.151948951561819479e-02,7.997838679177207699e-02
7.494472474627535130e-02,1.387329534982713330e-02,5.253775368640267729e-02
1.406913090148471102e-01,1.919278050265648197e-02,-3.951025405458360312e-02
8.739552613529508185e-02,1.641528809248812490e-02,6.277540835475181602e-02
-3.145053978635390518e-02,-2.475392846521530174e-02,7.864907391425636496e-02
3.615037483302969978e-02,-7.436686386656243992e-03,1.070064002943949127e-01
7.010779264980370080e-03,-2.738552049436734220e-02,7.654324679372935536e-02
4.690909511824720157e-02,-5.702675975705883207e-03,1.038165357690162133e-01
1.078802330547968119e-01,1.311021114989419090e-02,6.085484557606295197e-02
9.613399822171803111e-02,1.168476244888100833e-02,7.154336054398073574e-02
5.358727689680401959e-03,-1.856290551923150609e-02,9.711589632265520133e-02
3.696962916646612252e-02,5.141633050760640103e-03,7.881619065952316650e-02
5.714470800702797088e-02,-1.671877704907694454e-02,2.081529363327453905e-02
9.871569778759481384e-02,1.061336188067339356e-02,4.747671057893891600e-02
8.991306170651074126e-02,8.636800732483808016e-03,7.632497781394749492e-02
8.840471487978952825e-02,8.060048195351172950e-03,7.704515372789622063e-02
1.380048475859796120e-01,1.158751777858835902e-02,-4.150445989367503030e-02
7.161152972122640514e-02,-5.934113482042560790e-03,1.073549660427468994e-02
5.090118182477913755e-02,8.253673198675796083e-04,1.057469218714656156e-01
2.467967533711374478e-02,1.634121683838643188e-02,5.013369448582047361e-02
1.346119897710712499e-01,1.369585856150019876e-02,-8.077896150576027723e-02
-1.871834749416199234e-02,-2.760546283071160789e-02,8.153352581443586156e-02
-6.902053846246128388e-02,-6.622929075635500262e-02,1.578031922008325122e-02
-6.658865403628889956e-02,-9.934421806134191568e-02,6.425441496221264218e-03
-5.968829015418072176e-02,-2.069805421681337326e-02,3.093807535413392942e-02
-7.051893966493573418e-02,-1.075520716908611313e-01,-3.154064168547108605e-04
-7.412721383905958306e-02,-1.119194368344952895e-01,-3.332291232500347866e-02
-7.807266641532806251e-02,-1.340572391259837182e-01,-5.829335944408511883e-02
-9.746577641360999744e-02,-8.362067092842638549e-02,-5.170675171039106760e-02
-7.895729853758021166e-02,-1.161046808958028503e-01,-4.884012284758715988e-02
-7.895089408339664439e-02,-1.357631101209897939e-01,-5.042496862872762609e-02
-8.006927126524013283e-02,-1.257564273949176581e-01,-2.742871112730690952e-02
-7.883106847663866323e-02,-9.882954285251301096e-02,-3.719350592891638302e-02
-6.825867395735944754e-02,-7.462334798928522972e-02,9.790360137269752544e-03
-6.982037866912062241e-02,-1.022264700013811173e-01,-6.081247501638607951e-03
-7.318242845914646466e-02,-1.102705403480319785e-01,-1.886160576482279888e-02
-7.196145513015786421e-02,-5.513748244636994950e-02,1.165412486697974849e-02
-8.850500736649198619e-02,4.266328315371979013e-02,1.864926976664297090e-02
-5.297782435632401171e-02,-1.125358894263188587e-02,4.670062083224937183e-02
-7.761718622694363523e-02,-1.382763645146627141e-01,-2.631104381460921612e-02
-5.806767038360473310e-02,-1.109084470578295262e-01,1.411786688998021080e-02
-4.834561541804483636e-02,-6.012246223286672742e-02,5.054659194206772427e-02
-1.814815145734034393e-02,-5.672806430331829575e-02,7.131401751834345881e-02
-1.498089842826447367e-02,-6.022356909734172259e-02,4.404282913137301525e-02
2.889832708877309100e-02,-1.341866052458291075e-02,1.058301067539418466e-01
7.904766547627063711e-02,1.345311567527985403e-03,5.576877411027723191e-02
9.797263908441450342e-02,1.154189877625134107e-02,6.870552512476832407e-02
1.231032790028737250e-01,2.210721248276974193e-02,9.669312988630433814e-03
1.149649457068081387e-01,2.766339257565756868e-02,-5.148475125695328031e-02
7.220328596223576922e-02,1.235380060248353860e-02,9.200569705133623821e-02
-6.534789243090904920e-02,2.627386122245837369e-03,4.214913881406036344e-02
3.800008974210735096e-04,1.109547129818411540e-02,9.421195487795658297e-02
-6.003758055226048052e-02,4.403570860031456174e-02,5.212509977184010684e-02
-8.445261918545628188e-02,8.339216199722182532e-02,2.113355251244784100e-02
-5.543376125546636141e-02,6.696124292115336607e-02,1.575108504769375320e-02
-8.202344935406646886e-02,1.136213335904284749e-01,-1.590688514420117786e-02
-8.871149253033379367e-02,1.153233370126996865e-01,-1.134289376034476951e-02
-8.660964239196050629e-02,9.398250860515032501e-02,-3.125817314630770574e-03
-9.636553269060649241e-02,1.173312610993804822e-01,-1.038221928238339080e-02
-1.040099124226183114e-01,1.264292994733488829e-01,-1.947556199741277624e-02
-1.123546208754710313e-01,1.362478624713922837e-01,-3.789602555114375548e-02
-1.095414502759764763e-01,1.434551984199803898e-01,-2.942956283965123335e-02
-9.493859805729469581e-02,1.045240705209705689e-01,8.123921229196326942e-04
-1.033896345934508937e-01,1.137233274374225694e-01,-1.397323468259751775e-02
-5.912726480991094963e-02,7.102963424817453075e-02,3.172572371312036479e-03
-1.589125505818625526e-03,4.380458376447103619e-02,4.061742838947641349e-02
-7.900806002347257606e-02,5.720015743884346998e-02,2.560024888860393255e-02
-9.110644178894630740e-02,6.425104212304882934e-02,-6.193755299206449121e-03
-5.040083477695932179e-02,-6.182026526717443460e-02,-4.506991160949259251e-02
9.066557603641318963e-02,-2.389817765424487924e-03,-2.055869514641614840e-02
7.054449073374608435e-03,-4.759251193279677439e-02,6.539490883414314504e-02
-3.226281755625567960e-02,-8.709999069060889165e-02,3.968457513612855952e-02
-6.522724918571037866e-02,-1.294264214854714268e-01,-9.271694565981026398e-03
-7.922652569510446607e-02,-1.419571137964955043e-01,-5.018792854782812285e-02
-6.281073712771981232e-02,-1.222054182687529328e-01,6.750277101383163857e-03
-8.084950810106658614e-02,-1.406577565321338874e-01,-4.650685442481827803e-02
-7.267227290617170321e-02,-1.398414122548825300e-01,-2.738293942317735971e-02
-7.326231098503252492e-02,-1.402420044054141501e-01,-2.920809441133227422e-02
-7.323296296917608528e-02,-1.285255042856855157e-01,-5.041441975392269709e-02
-5.565437710825708872e-02,-8.958946593889283161e-02,-6.127863590213963180e-02
1.085266002103229682e-01,1.005581749283365137e-03,-8.471672176684841293e-02
1.048066503082493717e-01,2.776016315585041680e-03,-8.279535618543273912e-02
3.351275784074574104e-02,-3.036211148901499582e-02,-4.958201507381939516e-02
-2.464096438975143383e-02,-9.127458248761984722e-03,-9.755607869807917873e-03
1.139346573655912048e-01,2.029644929043423335e-02,-3.792804035882140629e-02
1.430225677971886100e-01,1.665027789013150128e-02,-8.490843343131938836e-02
1.173577191982795170e-01,1.499537648825779827e-02,3.474360524620045965e-02
1.273697403937331385e-01,9.050699525697014289e-03,-1.567449829319114696e-02
-4.072203297010575790e-02,-4.251655375189433358e-04,5.860487488174721815e-02
1.081241789966385924e-01,1.665942630939323474e-03,-7.215771814656246619e-02
1.343493994363683663e-01,1.678277152118640494e-02,-7.384791762459699468e-03
2.178138349515607378e-02,1.733071024176870839e-02,9.432326498210946708e-02
-5.549354770847237522e-02,4.006830247699655345e-02,5.371308644838775070e-02
-8.377837795296505519e-02,1.809343863501803804e-02,1.017617335399240673e-02
8.481179584985718001e-02,-1.385569068821411107e-02,-7.308121605420631051e-02
-3.776121425646699475e-02,-8.846953991107626980e-02,-3.452320043322334303e-02
1.314544396627105038e-01,8.197574409604961934e-03,-8.449613203437617015e-02
1.152128065747106828e-01,4.937997871732075807e-03,-8.110750697475950510e-02
4.693623852814830105e-02,-2.463238931836374962e-02,-7.560956366886600888e-02
1.363450639257049457e-01,1.945435338286052862e-02,-5.898389635311445528e-02
1.395248860836063587e-01,1.324681277731568421e-02,-8.291169636078807303e-02
8.965066434862800637e-02,7.183850157864995686e-03,7.652088304279960895e-02
1.201350014202830080e-01,2.578903705838741720e-02,-6.235728259327778800e-02
1.388999086872024502e-01,1.911001782602848517e-02,-8.203987155870311188e-02
1.321964664769029463e-01,2.368880912572117470e-02,-8.482365503846178711e-02
1.259231059499951177e-01,1.881240316424833553e-02,-8.410515379446897866e-02
4.424475435714497057e-02,-1.436440190907610145e-02,9.553148121852975128e-02
7.649744760624820061e-02,-9.475055674869652805e-03,3.450602841434619560e-03
-2.066657214367982609e-02,-7.734622609971436580e-02,2.135717227759835815e-02
-8.441181632916506389e-03,-4.506368546752879262e-02,5.470814539825426259e-02
-4.169106486937372569e-02,-9.208596208069270983e-02,3.111778012591379788e-02
-6.352354546731174556e-02,-1.253330677785243763e-01,2.933428144925924637e-03
-7.997474884910067694e-02,-1.444051468184588960e-01,-4.141611174782382221e-02
-7.177129847120947148e-02,-1.165550040390448405e-01,-1.947709559820506517e-02
-5.037107116349080760e-02,-7.689254414626969791e-02,2.923655367116029594e-02
-7.295377014457309073e-02,-1.118611519035799390e-01,-3.492718097766139840e-02
8.507274641198810106e-02,2.690439712739515002e-02,-2.013849046077435812e-02
4.571035454989331309e-02,-4.530928399957439602e-03,6.801897937918188752e-02
-4.609862967703566572e-02,-9.329988523791371557e-02,3.109500996269282461e-02
-1.473719433016009621e-03,-4.144612744740395864e-03,8.133379963370068744e-02
8.224278967538553586e-02,1.408845546077657634e-02,4.816097403566601404e-02
4.573657787894273852e-02,1.149621151658302906e-02,7.046148380303572656e-02
1.162225864603308456e-01,2.809201121714029192e-02,-8.792425357061806751e-03
5.992571418123944504e-02,3.898839540644197244e-02,2.877127535016719452e-03
-8.009459213406826261e-02,-1.395822512496131540e-01,-5.256626167138098160e-02
-7.566404605603675726e-02,-1.204422374812824104e-01,-5.636450452309593739e-02
-7.640646536545137035e-02,-1.115824516675902739e-01,-5.496242543322103768e-02
-8.302054852472567914e-02,-1.025625822462381265e-01,-4.697577263113609375e-02
6.325459678112466122e-02,4.141511296120787416e-02,-1.455400647813296505e-02
1.181212811749113023e-01,2.872365901497528004e-02,-6.538691563298716647e-02
1.342114914831314398e-01,2.150558460501590316e-02,-6.375151267443741887e-02
6.992938194748919700e-02,3.119586210978409976e-02,1.588706311726435089e-02
-4.076769165151735569e-02,1.273945706227796494e-02,3.745170285497534390e-02
-3.734653765921153168e-02,-1.872789305954271387e-04,6.456967533332290399e-02
1.146495741768538551e-01,3.351475789856742105e-02,-3.666995969783215514e-02
5.403722367239010421e-02,2.245373886514158424e-02,5.965250973617519659e-02
-1.709480368961410410e-02,2.606492831258935827e-02,7.569356125858642259e-02
-7.870918472278962130e-02,1.034095037448486826e-01,-2.120917794756561198e-02
5.391796111466181513e-02,3.991207058600002022e-02,-3.041208739441588361e-03
-6.874264519729851586e-02,9.703976118463766842e-02,-6.803308221209604335e-04
-1.088506275712240595e-01,1.218083582329601150e-01,-4.180222824049088792e-02
-1.074696380213515934e-01,1.196566547487060983e-01,-4.027552572428227950e-02
-1.081223063963935443e-01,1.190157014065739566e-01,-3.869696703974480345e-02
-1.125291139652801198e-01,1.397129599029882929e-01,-4.029741102816769560e-02
-1.059689486635173455e-01,1.457079828134551502e-01,-3.285131356090409405e-02
-1.040830011514027043e-01,1.378680597022389209e-01,-3.637838339803658311e-02
-9.830565154288219143e-02,1.393926738204311067e-01,-3.225342039068133937e-02
-8.127232337920070604e-02,1.162979389086495341e-01,-2.012034094313195146e-02
-1.112485390718260803e-01,1.242281358000066477e-01,-4.386510607369144277e-02
-1.133821264585911648e-01,1.507465781490340551e-01,-3.682847064895859029e-02
-1.074718088603893035e-01,1.465215421853987288e-01,-3.738015493211106766e-02
-1.093171810896155921e-01,1.477066443900909298e-01,-3.743019967149379540e-02
-1.076323035765641423e-01,1.425760246806667964e-01,-3.326821904273974395e-02
-9.998828132104363442e-02,1.407921283082434472e-01,-3.192684073480771267e-02
2.539716042962136475e-02,-4.946070876634199587e-02,-7.927593419403088093e-02
-6.964715781832737929e-02,4.121841706851755299e-02,1.453851546314104343e-03
3.553980182326934439e-02,-3.269637825609422732e-02,-7.067495401956175316e-02
1.403616736480711724e-02,7.224518233888581331e-03,-4.852595289692970826e-02
1.060949138565542987e-01,2.408235085493673142e-02,-5.922243730382632798e-02
3.284622416928887484e-02,2.712863122332059146e-02,-2.985812627456245136e-02
-3.293639934591389290e-02,7.334992387202536601e-02,-6.541254262149853727e-04
-3.682423157474686015e-02,8.258759620728386291e-03,-4.646649361706066232e-03
-3.833352363665790130e-02,4.808478149127057288e-02,-3.524839655058717870e-03
-5.784380649252235385e-02,4.155456775409305942e-02,3.072898696589686923e-02
-6.855583231667984612e-02,4.225168495070862063e-02,1.417265901392004285e-02
-9.783043082299844317e-02,1.224348417980555270e-01,-1.506238653540084745e-02
-1.126375337535496790e-01,1.416616113167459279e-01,-3.035266896228265912e-02
-1.072900626911640065e-01,1.366477302881673461e-01,-2.796138317460246381e-02
-5.468929188722283785e-02,-1.173434835651095270e-01,-1.291764028217734853e-02
2.218751591962941916e-02,1.853652758104528536e-02,3.392724069656758573e-02
2.933431726784040735e-03,8.202384884700852571e-03,1.837771338138535770e-02
1.757749837734932583e-02,6.851992201804150973e-03,2.013072082093523424e-02
4.567900897695247042e-02,7.357082252593150420e-03,5.576168241057707226e-02
4.000660758945680934e-02,-6.815767393927116974e-03,8.206746169228140708e-02
6.926273165271894239e-02,2.893284750486651864e-03,6.501273992916623001e-02
1.752029701155635028e-02,7.290354168454694396e-03,4.339209280368450800e-02
-2.959453244846720413e-02,-2.655247608147306721e-03,3.575177603200159482e-02
-1.792673003239302759e-02,-6.831336955996465676e-02,4.381701962564767822e-02
-5.092226877371178878e-02,-1.146590211746460614e-01,7.026919671996387749e-03
4.152996951821759375e-02,1.210302044375902858e-02,2.254723580338055186e-02
4.359945702125271605e-02,7.557562558048667480e-03,7.303213447023121363e-02
3.297495094192608861e-02,5.544532451753322704e-03,3.025207434404089332e-02
4.119546737420451410e-02,9.180999964785404796e-03,5.778435133161900772e-02
-5.689972698140433049e-02,-3.976833190966089920e-02,6.746828134565248554e-03
9.232751243142869532e-03,2.943484355275422307e-02,6.279367638546903829e-02
4.241733039189183457e-02,1.398602860369942830e-02,5.023398061643188917e-02
3.375699095833751412e-02,3.765293292907577385e-03,5.287846903203918120e-02
-2.651426821929587715e-02,-2.606604175423835393e-02,-1.931464182501335322e-02
